album_name,track_title,track_n,lyric,line
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",15
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",16
Vessel,Guns for Hands,10,"But I can't, but I can't when you all have",17
Vessel,Guns for Hands,10,"Guns for hands, yeah",18
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",19
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",20
Vessel,Guns for Hands,10,"But I can't, but I can't when you all have",21
Vessel,Guns for Hands,10,"Guns for hands, yeah",22
Vessel,Guns for Hands,10,Let's take this a second at a time,23
Vessel,Guns for Hands,10,"Let's take this one song, this one rhyme",24
Vessel,Guns for Hands,10,"Together, let's breathe",25
Vessel,Guns for Hands,10,"Together, to the beat",26
Vessel,Guns for Hands,10,But there's hope out the window,27
Vessel,Guns for Hands,10,So that's where we'll go,28
Vessel,Guns for Hands,10,Let's go outside and all join hands,29
Vessel,Guns for Hands,10,But until then you'll never understand,30
Vessel,Guns for Hands,10,That you all have guns,31
Vessel,Guns for Hands,10,And you never put the safety on,32
Vessel,Guns for Hands,10,And you all have plans,33
Vessel,Guns for Hands,10,"To take it, to take it, don't take it, take it, take it",34
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",35
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",36
Vessel,Guns for Hands,10,"But I can't, but I can't when you all have",37
Vessel,Guns for Hands,10,"Guns for hands, yeah",38
Vessel,Guns for Hands,10,"Yeah, yeah, yeah, yeah",39
Vessel,Guns for Hands,10,"Yeah, yeah, yeah, yeah",40
Vessel,Guns for Hands,10,"Yeah, yeah, yeah, yeah",41
Vessel,Guns for Hands,10,"Yeah, yeah",42
Vessel,Guns for Hands,10,"Yeah, yeah, yeah, yeah",43
Vessel,Guns for Hands,10,"Yeah, yeah, yeah, yeah",44
Vessel,Guns for Hands,10,Whoo,45
Vessel,Guns for Hands,10,(Da-da-da-da-da),46
Vessel,Guns for Hands,10,(Da-da-da-da-da),47
Vessel,Guns for Hands,10,"(Da-da-da-da-da, ah, uh)",48
Vessel,Guns for Hands,10,(Da-da-da-da-da),49
Vessel,Guns for Hands,10,We've turned our hands to guns,50
Vessel,Guns for Hands,10,Traded our thumbs for ammunition,51
Vessel,Guns for Hands,10,"I must forewarn you of my disorder, or my condition",52
Vessel,Guns for Hands,10,'Cause when the sun sets,53
Vessel,Guns for Hands,10,It upsets what's left of my invested interest,54
Vessel,Guns for Hands,10,Interested in putting my fingers to my head,55
Vessel,Guns for Hands,10,"The solution is, I see a whole room of these mutant kids",56
Vessel,Guns for Hands,10,"Fused at the wrist, I simply tell them they should shoot at this",57
Vessel,Guns for Hands,10,Simply suggest my chest and this confused music,58
Vessel,Guns for Hands,10,It's obviously best for them to turn their guns to a fist,59
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",60
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep",61
Vessel,Guns for Hands,10,"But I can't, but I can't when you all have",62
Vessel,Guns for Hands,10,"Guns for hands, yeah",63
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep (I'm trying to sleep)",64
Vessel,Guns for Hands,10,"I'm trying, I'm trying to sleep (I'm trying to sleep)",65
Vessel,Guns for Hands,10,"But I can't, but I can't when you all have",66
Vessel,Guns for Hands,10,"Guns for hands, yeah",67
Vessel,Trees,11,I know where you stand,1
Vessel,Trees,11,Silent in the trees,2
Vessel,Trees,11,And that's where I am,3
Vessel,Trees,11,Silent in the trees,4
Vessel,Trees,11,Why won't you speak,5
Vessel,Trees,11,Where I happen to be?,6
Vessel,Trees,11,Silent in the trees,7
Vessel,Trees,11,Standing cowardly,8
Vessel,Trees,11,I can feel your breath,9
Vessel,Trees,11,I can feel my death,10
Vessel,Trees,11,I want to know you,11
Vessel,Trees,11,I want to see,12
Vessel,Trees,11,I want to say,13
Vessel,Trees,11,Hello,14
Vessel,Trees,11,Hello,15
Vessel,Trees,11,"Hello, oh",16
Vessel,Trees,11,Hello,17
Vessel,Trees,11,"La-la, la-la, la-da-da",18
Vessel,Trees,11,"La-la, la-la, la-da-da",19
Vessel,Trees,11,"La-la, la-la, la-da-da",20
Vessel,Trees,11,"La-la, la-la, la-da-da",21
Vessel,Trees,11,I know where you stand,22
Vessel,Trees,11,Silent in the trees,23
Vessel,Trees,11,And that's where I am,24
Vessel,Trees,11,Silent in the trees,25
Vessel,Trees,11,Why won't you speak,26
Vessel,Trees,11,Where I happen to be?,27
Vessel,Trees,11,Silent in the trees,28
Vessel,Trees,11,Standing cowardly,29
Vessel,Trees,11,I can feel your breath,30
Vessel,Trees,11,I can feel my death,31
Vessel,Trees,11,I want to know you,32
Vessel,Trees,11,I want to see,33
Vessel,Trees,11,I want to say,34
Vessel,Trees,11,"Hello (la-la, la-la, la-da-da)",35
Vessel,Trees,11,"(La-la, la-la, la-da-da)",36
Vessel,Trees,11,"Hello (la-la, la-la, la-da-da)",37
Vessel,Trees,11,"(La-la, la-la, la-da-da)",38
Vessel,Trees,11,"Hello, hello, hello, hello (la-la, la-la, la-da-da)",39
Vessel,Trees,11,"Hello, hello, hello, hello (la-la, la-la, la-da-da)",40
Vessel,Trees,11,"Yeah (la-la, la-la, la-da-da)",41
Vessel,Trees,11,"(La-la, la-la, la-da-da)",42
Vessel,Trees,11,Hello!,43
Vessel,Trees,11,Hello!,44
Vessel,Trees,11,Hello!,45
Vessel,Trees,11,Hello!,46
Vessel,Truce,12,Now the night is coming to an end,1
Vessel,Truce,12,The sun will rise and we will try again,2
Vessel,Truce,12,"Stay alive, stay alive for me",3
Vessel,Truce,12,"You will die, but now your life is free",4
Vessel,Truce,12,Take pride in what is sure to die,5
Vessel,Truce,12,I will fear the night again,6
Vessel,Truce,12,I hope I'm not my only friend,7
Vessel,Truce,12,"Stay alive, stay alive for me",8
Vessel,Truce,12,"You will die, but now your life is free",9
Vessel,Truce,12,Take pride in what is sure to die,10
Blurryface,Heavydirtysoul,1,There's an infestation in my mind's imagination,1
Blurryface,Heavydirtysoul,1,I hope that they choke on smoke 'cause I'm smokin' them out the basement,2
Blurryface,Heavydirtysoul,1,"This is not rap, this is not hip-hop",3
Blurryface,Heavydirtysoul,1,Just another attempt to make the voices stop,4
Blurryface,Heavydirtysoul,1,"Rappin' to prove nothing, just writin' to say somethin'",5
Blurryface,Heavydirtysoul,1,'Cause I wasn't the only one who wasn't rushin' to sayin' nothin',6
Blurryface,Heavydirtysoul,1,This doesn't mean I lost my dream,7
Blurryface,Heavydirtysoul,1,It's just right now I got a really crazy mind to clean,8
Blurryface,Heavydirtysoul,1,Gangsters don't cry,9
Blurryface,Heavydirtysoul,1,"Therefore, therefore I'm",10
Blurryface,Heavydirtysoul,1,"Mr. Misty-eyed, therefore I'm",11
Blurryface,Heavydirtysoul,1,Can you save,12
Blurryface,Heavydirtysoul,1,Can you save my,13
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,14
Blurryface,Heavydirtysoul,1,Can you save,15
Blurryface,Heavydirtysoul,1,Can you save my,16
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,17
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",18
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,19
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",20
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,21
Blurryface,Heavydirtysoul,1,"Nah, I didn't understand a thing you said",22
Blurryface,Heavydirtysoul,1,"If I didn't know better, I'd guess you're all already dead",23
Blurryface,Heavydirtysoul,1,Mindless zombies walkin' around with a limp and a hunch,24
Blurryface,Heavydirtysoul,1,"Sayin' stuff like, ""You only live once""",25
Blurryface,Heavydirtysoul,1,You've got one time to figure it out,26
Blurryface,Heavydirtysoul,1,One time to twist and one time to shout,27
Blurryface,Heavydirtysoul,1,One time to think and I say we start now,28
Blurryface,Heavydirtysoul,1,Sing it with me if you know what I'm talking about,29
Blurryface,Heavydirtysoul,1,Gangsters don't cry,30
Blurryface,Heavydirtysoul,1,"Therefore, therefore I'm",31
Blurryface,Heavydirtysoul,1,"Mr. Misty-eyed, therefore I'm",32
Blurryface,Heavydirtysoul,1,Can you save,33
Blurryface,Heavydirtysoul,1,Can you save my,34
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,35
Blurryface,Heavydirtysoul,1,Can you save,36
Blurryface,Heavydirtysoul,1,Can you save my,37
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,38
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",39
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,40
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",41
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,42
Blurryface,Heavydirtysoul,1,Death inspires me like a dog inspires a rabbit,43
Blurryface,Heavydirtysoul,1,Death inspires me like a dog inspires a rabbit,44
Blurryface,Heavydirtysoul,1,Can you save,45
Blurryface,Heavydirtysoul,1,Can you save my,46
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,47
Blurryface,Heavydirtysoul,1,Can you save,48
Blurryface,Heavydirtysoul,1,Can you save my,49
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,50
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",51
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,52
Blurryface,Heavydirtysoul,1,"For me, for me (Uh)",53
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,54
Blurryface,Heavydirtysoul,1,Can you save,55
Blurryface,Heavydirtysoul,1,"Can you save my, save my",56
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,57
Blurryface,Heavydirtysoul,1,Can you save,58
Blurryface,Heavydirtysoul,1,"Can you save save my, save my",59
Blurryface,Heavydirtysoul,1,Can you save my heavydirtysoul?,60
Blurryface,Stressed Out,2,I wish I found some better sounds no one's ever heard,1
Blurryface,Stressed Out,2,I wish I had a better voice that sang some better words,2
Blurryface,Stressed Out,2,I wish I found some chords in an order that is new,3
Blurryface,Stressed Out,2,I wish I didn't have to rhyme every time I sang,4
Blurryface,Stressed Out,2,"I was told when I get older, all my fears would shrink",5
Blurryface,Stressed Out,2,"But now I'm insecure, and I care what people think",6
Blurryface,Stressed Out,2,My name's Blurryface and I care what you think,7
Blurryface,Stressed Out,2,My name's Blurryface and I care what you think,8
Blurryface,Stressed Out,2,Wish we could turn back time,9
Blurryface,Stressed Out,2,To the good old days,10
Blurryface,Stressed Out,2,When our mama sang us to sleep,11
Blurryface,Stressed Out,2,But now we're stressed out (oh),12
Blurryface,Stressed Out,2,Wish we could turn back time (oh),13
Blurryface,Stressed Out,2,To the good old days (oh),14
Blurryface,Stressed Out,2,When our mama sang us to sleep,15
Blurryface,Stressed Out,2,But now we're stressed out,16
Blurryface,Stressed Out,2,We're stressed out,17
Blurryface,Stressed Out,2,Sometimes a certain smell will take me back to when I was young,18
Blurryface,Stressed Out,2,How come I'm never able to identify where it's coming from?,19
Blurryface,Stressed Out,2,I'd make a candle out of it if I ever found it,20
Blurryface,Stressed Out,2,"Try to sell it, never sell out of it, I'd probably only sell one",21
Blurryface,Stressed Out,2,"It'd be to my brother, 'cause we have the same nose",22
Blurryface,Stressed Out,2,"Same clothes, homegrown, a stone's throw from a creek we used to roam",23
Blurryface,Stressed Out,2,But it would remind us of when nothing really mattered,24
Blurryface,Stressed Out,2,"Out of student loans and tree house homes, we all would take the latter",25
Blurryface,Stressed Out,2,My name's Blurryface and I care what you think,26
Blurryface,Stressed Out,2,My name's Blurryface and I care what you think,27
Blurryface,Stressed Out,2,Wish we could turn back time,28
Blurryface,Stressed Out,2,To the good old days,29
Blurryface,Stressed Out,2,When our mama sang us to sleep,30
Blurryface,Stressed Out,2,But now we're stressed out (oh),31
Blurryface,Stressed Out,2,Wish we could turn back time (oh),32
Blurryface,Stressed Out,2,To the good old days (oh),33
Blurryface,Stressed Out,2,When our mama sang us to sleep,34
Blurryface,Stressed Out,2,But now we're stressed out,35
Blurryface,Stressed Out,2,"Used to play pretend, give each other different names",36
Blurryface,Stressed Out,2,We would build a rocket ship and then we'd fly it far away,37
Blurryface,Stressed Out,2,"Used to dream of outer space, but now they're laughing at our face saying",38
Blurryface,Stressed Out,2,"""Wake up, you need to make money"", yeah",39
Blurryface,Stressed Out,2,"We used to play pretend, give each other different names",40
Blurryface,Stressed Out,2,We would build a rocket ship and then we'd fly it far away,41
Blurryface,Stressed Out,2,"Used to dream of outer space, but now they're laughing at our face saying",42
Blurryface,Stressed Out,2,"""Wake up, you need to make money"", yeah",43
Blurryface,Stressed Out,2,Wish we could turn back time,44
Blurryface,Stressed Out,2,To the good old days,45
Blurryface,Stressed Out,2,When our mama sang us to sleep,46
Blurryface,Stressed Out,2,But now we're stressed out (oh),47
Blurryface,Stressed Out,2,Wish we could turn back time (oh),48
Blurryface,Stressed Out,2,To the good old days (oh),49
Blurryface,Stressed Out,2,When our mama sang us to sleep,50
Blurryface,Stressed Out,2,But now we're stressed out,51
Blurryface,Stressed Out,2,"We used to play pretend, used to play pretend, money",52
Blurryface,Stressed Out,2,"We used to play pretend, wake up, you need the money",53
Blurryface,Stressed Out,2,"Used to play pretend, used to play pretend, money",54
Blurryface,Stressed Out,2,"We used to play pretend, wake up, you need the money",55
Blurryface,Stressed Out,2,"Used to play pretend, give each other different names",56
Blurryface,Stressed Out,2,We would build a rocket ship and then we'd fly it far away,57
Blurryface,Stressed Out,2,"Used to dream of outer space, but now they're laughing at our face saying",58
Blurryface,Stressed Out,2,"""Wake up, you need to make money"", yeah",59
Blurryface,Ride,3,"I just wanna stay in the sun, where I find",1
Blurryface,Ride,3,I know it's hard sometimes,2
Blurryface,Ride,3,Pieces of peace in the sun's peace of mind,3
Blurryface,Ride,3,I know it's hard sometimes,4
Blurryface,Ride,3,"Yeah, I think about the end just way too much",5
Blurryface,Ride,3,But it's fun to fantasize,6
Blurryface,Ride,3,All my enemies who wouldn't wish who I was,7
Blurryface,Ride,3,But it's fun to fantasize,8
Blurryface,Ride,3,"Oh-whoa-whoa, oh-whoa-whoa",9
Blurryface,Ride,3,I'm falling so I'm taking my time on my ride,10
Blurryface,Ride,3,"Oh-whoa-whoa, I'm falling so I'm taking my time on my ride",11
Blurryface,Ride,3,Taking my time on my ride,12
Blurryface,Ride,3,"I'd die for you, that's easy to say",13
Blurryface,Ride,3,We have a list of people that we would take,14
Blurryface,Ride,3,"A bullet for them, a bullet for you",15
Blurryface,Ride,3,A bullet for everybody in this room,16
Blurryface,Ride,3,But I don't seem to see many bullets coming through,17
Blurryface,Ride,3,See many bullets coming through,18
Blurryface,Ride,3,"Metaphorically, I'm the man",19
Blurryface,Ride,3,"But literally, I don't know what I'd do",20
Blurryface,Ride,3,I'd live for you and that's hard to do,21
Blurryface,Ride,3,Even harder to say when you know it's not true,22
Blurryface,Ride,3,Even harder to write when you know that tonight,23
Blurryface,Ride,3,There were people back home who tried talking to you,24
Blurryface,Ride,3,"But then you ignore them, still",25
Blurryface,Ride,3,"All these questions they're for real, like",26
Blurryface,Ride,3,Who would you live for?,27
Blurryface,Ride,3,Who would you die for?,28
Blurryface,Ride,3,And would you ever kill?,29
Blurryface,Ride,3,"Oh-whoa-whoa, oh-whoa-whoa",30
Blurryface,Ride,3,I'm falling so I'm taking my time on my ride,31
Blurryface,Ride,3,"Oh-whoa-whoa, I'm falling so I'm taking my time on my ride",32
Blurryface,Ride,3,Taking my time on my ride,33
Blurryface,Ride,3,I've been thinking too much,34
Blurryface,Ride,3,I've been thinking too much,35
Blurryface,Ride,3,I've been thinking too much,36
Blurryface,Ride,3,I've been thinking too much (help me),37
Blurryface,Ride,3,I've been thinking too much (I've been thinking too much),38
Blurryface,Ride,3,I've been thinking too much (help me),39
Blurryface,Ride,3,I've been thinking too much (I've been thinking too much),40
Blurryface,Ride,3,I've been thinking too much,41
Blurryface,Ride,3,"Oh-whoa-whoa, oh-whoa-whoa",42
Blurryface,Ride,3,I'm falling so I'm taking my time on my ride,43
Blurryface,Ride,3,"Oh-whoa-whoa, I'm falling so I'm taking my time",44
Blurryface,Ride,3,Taking my time on my ride,45
Blurryface,Ride,3,"Whoa-oh-oh, (whoa yeah)",46
Blurryface,Ride,3,"Oh-whoa-whoa, oh-whoa-whoa",47
Blurryface,Ride,3,I'm falling so I'm taking my time on my ride,48
Blurryface,Ride,3,"Oh-whoa-whoa, I'm falling so I'm taking my time on my",49
Blurryface,Ride,3,"I've been thinking too much, help me",50
Blurryface,Ride,3,"I've been thinking too much, help me",51
Blurryface,Ride,3,I've been thinking too much (I've been thinking too much),52
Blurryface,Ride,3,I've been thinking too much (help me),53
Blurryface,Ride,3,I've been thinking too much (I've been thinking too much),54
Blurryface,Ride,3,I've been thinking too much,55
Blurryface,Ride,3,Help me,56
Blurryface,Fairly Local,4,I'm fairly local,1
Blurryface,Fairly Local,4,I've been around,2
Blurryface,Fairly Local,4,I've seen the streets you're walking down,3
Blurryface,Fairly Local,4,I'm fairly local,4
Blurryface,Fairly Local,4,good people now,5
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",6
Blurryface,Fairly Local,4,I'm evil to the core,7
Blurryface,Fairly Local,4,What I shouldn't do I will,8
Blurryface,Fairly Local,4,They say I'm emotional,9
Blurryface,Fairly Local,4,What I wanna save I'll kill,10
Blurryface,Fairly Local,4,Is that who I truly am?,11
Blurryface,Fairly Local,4,I truly don't have a chance,12
Blurryface,Fairly Local,4,Tomorrow I'll keep a beat,13
Blurryface,Fairly Local,4,And repeat yesterday's dance,14
Blurryface,Fairly Local,4,"Yo, this song will never be on the radio",15
Blurryface,Fairly Local,4,Even if my clique were to pick and the people were to vote,16
Blurryface,Fairly Local,4,"It's the few, the proud, and the emotional",17
Blurryface,Fairly Local,4,"Yo, you, bulletproof in black like a funeral",18
Blurryface,Fairly Local,4,The world around us is burning but we're so cold,19
Blurryface,Fairly Local,4,"It's the few, the proud, and the emotional",20
Blurryface,Fairly Local,4,I'm fairly local,21
Blurryface,Fairly Local,4,I've been around,22
Blurryface,Fairly Local,4,I've seen the streets you're walking down,23
Blurryface,Fairly Local,4,I'm fairly local,24
Blurryface,Fairly Local,4,good people now,25
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",26
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",27
Blurryface,Fairly Local,4,I'm not evil to the core,28
Blurryface,Fairly Local,4,What I shouldn't do I will fight,29
Blurryface,Fairly Local,4,I know I'm emotional,30
Blurryface,Fairly Local,4,What I wanna save I will try,31
Blurryface,Fairly Local,4,I know who I truly am,32
Blurryface,Fairly Local,4,I truly do have a chance,33
Blurryface,Fairly Local,4,Tomorrow I'll switch the beat,34
Blurryface,Fairly Local,4,To avoid yesterday's dance,35
Blurryface,Fairly Local,4,"Yo, this song will never be on the radio",36
Blurryface,Fairly Local,4,Even if my clique were to pick and the people were to vote,37
Blurryface,Fairly Local,4,"It's the few, the proud, and the emotional",38
Blurryface,Fairly Local,4,"Yo, you, bulletproof in black like a funeral",39
Blurryface,Fairly Local,4,The world around us is burning but we're so cold,40
Blurryface,Fairly Local,4,"It's the few, the proud, and the emotional",41
Blurryface,Fairly Local,4,I'm fairly local,42
Blurryface,Fairly Local,4,I've been around,43
Blurryface,Fairly Local,4,I've seen the streets you're walking down,44
Blurryface,Fairly Local,4,I'm fairly local,45
Blurryface,Fairly Local,4,good people now,46
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",47
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",48
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",49
Blurryface,Fairly Local,4,I'm fairly local,50
Blurryface,Fairly Local,4,I've been around,51
Blurryface,Fairly Local,4,I've seen the streets you're walking down,52
Blurryface,Fairly Local,4,I'm fairly local,53
Blurryface,Fairly Local,4,good people now,54
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",55
Blurryface,Fairly Local,4,Yeah,56
Blurryface,Fairly Local,4,I'm fairly local,57
Blurryface,Fairly Local,4,good people now,58
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",59
Blurryface,Fairly Local,4,Good people now,60
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",61
Blurryface,Fairly Local,4,Good people now,62
Blurryface,Fairly Local,4,"Oh, oh, oh, oh, oh, oh, oh",63
Blurryface,Tear in My Heart,5,"Oh, oh",1
Blurryface,Tear in My Heart,5,"Oh, oh",2
Blurryface,Tear in My Heart,5,Sometimes you gotta bleed to know,3
Blurryface,Tear in My Heart,5,That you're alive and have a soul,4
Blurryface,Tear in My Heart,5,But it takes someone to come around,5
Blurryface,Tear in My Heart,5,To show you how,6
Blurryface,Tear in My Heart,5,She's the tear in my heart,7
Blurryface,Tear in My Heart,5,I'm alive,8
Blurryface,Tear in My Heart,5,She's the tear in my heart,9
Blurryface,Tear in My Heart,5,I'm on fire,10
Blurryface,Tear in My Heart,5,She's the tear in my heart,11
Blurryface,Tear in My Heart,5,Take me higher,12
Blurryface,Tear in My Heart,5,Than I've ever been,13
Blurryface,Tear in My Heart,5,Songs on the radio are okay,14
Blurryface,Tear in My Heart,5,My taste in music is your face,15
Blurryface,Tear in My Heart,5,But it takes a song to come around,16
Blurryface,Tear in My Heart,5,To show you how,17
Blurryface,Tear in My Heart,5,She's the tear in my heart,18
Blurryface,Tear in My Heart,5,I'm alive,19
Blurryface,Tear in My Heart,5,She's the tear in my heart,20
Blurryface,Tear in My Heart,5,I'm on fire,21
Blurryface,Tear in My Heart,5,She's the tear in my heart,22
Blurryface,Tear in My Heart,5,Take me higher,23
Blurryface,Tear in My Heart,5,Than I've ever been,24
Blurryface,Tear in My Heart,5,Than I've ever been,25
Blurryface,Tear in My Heart,5,Than I've ever been,26
Blurryface,Tear in My Heart,5,Than I've ever been,27
Blurryface,Tear in My Heart,5,"Oh, than I've ever been",28
Blurryface,Tear in My Heart,5,"You fell asleep in my car, I drove the whole time",29
Blurryface,Tear in My Heart,5,"But that's okay, I'll just avoid the holes so you sleep fine",30
Blurryface,Tear in My Heart,5,"I'm driving, here I sit, cursing my government",31
Blurryface,Tear in My Heart,5,For not using my taxes to fill holes with more cement,32
Blurryface,Tear in My Heart,5,"You fell asleep in my car, I drove the whole time",33
Blurryface,Tear in My Heart,5,"But that's okay, I'll just avoid the holes so you sleep fine",34
Blurryface,Tear in My Heart,5,"I'm driving, here I sit, cursing my government",35
Blurryface,Tear in My Heart,5,For not using my taxes to fill holes with more cement,36
Blurryface,Tear in My Heart,5,"Sometimes you gotta bleed to know, oh, oh",37
Blurryface,Tear in My Heart,5,"That you're alive and have a soul, oh, oh",38
Blurryface,Tear in My Heart,5,But it takes someone to come around,39
Blurryface,Tear in My Heart,5,To show you how,40
Blurryface,Tear in My Heart,5,She's the tear in my heart,41
Blurryface,Tear in My Heart,5,I'm alive,42
Blurryface,Tear in My Heart,5,She's the tear in my heart,43
Blurryface,Tear in My Heart,5,I'm on fire,44
Blurryface,Tear in My Heart,5,She's the tear in my heart,45
Blurryface,Tear in My Heart,5,Take me higher,46
Blurryface,Tear in My Heart,5,Than I've ever been,47
Blurryface,Tear in My Heart,5,My heart is my armor,48
Blurryface,Tear in My Heart,5,She's the tear in my heart,49
Blurryface,Tear in My Heart,5,She's a carver,50
Blurryface,Tear in My Heart,5,She's a butcher with a smile,51
Blurryface,Tear in My Heart,5,Cut me farther,52
Blurryface,Tear in My Heart,5,Than I've ever been,53
Blurryface,Tear in My Heart,5,Than I've ever been,54
Blurryface,Tear in My Heart,5,Than I've ever been,55
Blurryface,Tear in My Heart,5,"Oh, than I've ever been",56
Blurryface,Tear in My Heart,5,My heart is my armor,57
Blurryface,Tear in My Heart,5,She's the tear in my heart,58
Blurryface,Tear in My Heart,5,She's a carver,59
Blurryface,Tear in My Heart,5,She's a butcher with a smile,60
Blurryface,Tear in My Heart,5,Cut me farther,61
Blurryface,Tear in My Heart,5,Than I've ever been,62
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",1
Blurryface,Lane Boy,6,But we go where we want to,2
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",3
Blurryface,Lane Boy,6,But will they be alive tomorrow?,4
Blurryface,Lane Boy,6,They think this thing is a highway,5
Blurryface,Lane Boy,6,"If it was our way, we'd have a tempo change every other time change",6
Blurryface,Lane Boy,6,'Cause our mind's changed on what we think is good,7
Blurryface,Lane Boy,6,I wasn't raised in the hood,8
Blurryface,Lane Boy,6,But I know a thing or two about pain and darkness,9
Blurryface,Lane Boy,6,If it wasn't for this music I don't know how I would have fought this,10
Blurryface,Lane Boy,6,"Regardless, all these songs I'm hearing are so heartless",11
Blurryface,Lane Boy,6,Don't trust a perfect person and,12
Blurryface,Lane Boy,6,"Don't trust a song that's flawless, honest",13
Blurryface,Lane Boy,6,There's a few songs on this record that feel common,14
Blurryface,Lane Boy,6,I'm in constant confrontation with what I want and what is poppin',15
Blurryface,Lane Boy,6,"In the industry, it seems to me that singles on the radio are currency",16
Blurryface,Lane Boy,6,My creativity's only free when I'm playing shows,17
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",18
Blurryface,Lane Boy,6,But we go where we want to,19
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",20
Blurryface,Lane Boy,6,But will they be alive tomorrow?,21
Blurryface,Lane Boy,6,I'm sorry if that question I asked last,22
Blurryface,Lane Boy,6,"Scared you a bit like a Hazmat, in a gas mask if you ask Zack",23
Blurryface,Lane Boy,6,"He's my brother, he likes when I rap fast",24
Blurryface,Lane Boy,6,"But let's backtrack, back to this",25
Blurryface,Lane Boy,6,Who would you live and die for on that list?,26
Blurryface,Lane Boy,6,"But the problem is, there's another list that exists",27
Blurryface,Lane Boy,6,And no one really wants to think about this,28
Blurryface,Lane Boy,6,"Forget sanity, forget salary, forget vanity, my morality",29
Blurryface,Lane Boy,6,If you get in between someone I love and me,30
Blurryface,Lane Boy,6,You're gonna feel the heat of my cavalry,31
Blurryface,Lane Boy,6,All these songs I'm hearing are so heartless,32
Blurryface,Lane Boy,6,Don't trust a perfect person,33
Blurryface,Lane Boy,6,And don't trust a song that's flawless,34
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",35
Blurryface,Lane Boy,6,But we go where we want to,36
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",37
Blurryface,Lane Boy,6,But will they be alive tomorrow?,38
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",39
Blurryface,Lane Boy,6,But we go where we want to,40
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",41
Blurryface,Lane Boy,6,But will they be alive tomorrow?,42
Blurryface,Lane Boy,6,They be alive tomorrow?,43
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",44
Blurryface,Lane Boy,6,But we go where we want to,45
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",46
Blurryface,Lane Boy,6,But will they be alive tomorrow?,47
Blurryface,Lane Boy,6,"They say, stay in your lane, boy, lane, boy",48
Blurryface,Lane Boy,6,But we go where we want to,49
Blurryface,Lane Boy,6,"They think this thing is a highway, highway",50
Blurryface,Lane Boy,6,But will they be alive tomorrow?,51
Blurryface,The Judge,7,Na na na na oh oh,1
Blurryface,The Judge,7,Na na na na oh oh,2
Blurryface,The Judge,7,Na na na na oh oh,3
Blurryface,The Judge,7,When the leader of the bad guys sang,4
Blurryface,The Judge,7,Something soft and soaked in pain,5
Blurryface,The Judge,7,I heard the echo from his secret hideaway,6
